chapter_id,chapter_number,motif_key,motif_type,subtype,count
hongloumeng_ch069,69,motif_tears,情感身體,哭泣,15
hongloumeng_ch069,69,motif_white,顏色,白色,3
hongloumeng_ch069,69,motif_wind,自然,風,4
hongloumeng_ch069,69,motif_wine,飲食,酒,1
hongloumeng_ch070,70,motif_bamboo,花木,竹,9
hongloumeng_ch070,70,motif_book,文藝,書,9
hongloumeng_ch070,70,motif_dream,夢幻,夢,3
hongloumeng_ch070,70,motif_flower,花木,泛花,15
hongloumeng_ch070,70,motif_fragrance,感官,香氣,13
hongloumeng_ch070,70,motif_gold,物象,金,2
hongloumeng_ch070,70,motif_green,顏色,綠色,2
hongloumeng_ch070,70,motif_green_blue,顏色,青色,1
hongloumeng_ch070,70,motif_haitang,花木,海棠,2
hongloumeng_ch070,70,motif_illness,身體,疾病,9
hongloumeng_ch070,70,motif_jade,物象,玉石,69
hongloumeng_ch070,70,motif_lotus,花木,蓮,1
hongloumeng_ch070,70,motif_moon,自然,月,14
hongloumeng_ch070,70,motif_peach_blossom,花木,桃花,15
hongloumeng_ch070,70,motif_plum_blossom,花木,梅花,1
hongloumeng_ch070,70,motif_poetry,文藝,詩,13
hongloumeng_ch070,70,motif_purple,顏色,紫色,8
hongloumeng_ch070,70,motif_rain,自然,雨,1
hongloumeng_ch070,70,motif_red,顏色,紅色,11
hongloumeng_ch070,70,motif_snow,自然,雪,2
hongloumeng_ch070,70,motif_tears,情感身體,眼淚,9
hongloumeng_ch070,70,motif_white,顏色,白色,3
hongloumeng_ch070,70,motif_willow,花木,柳,6
hongloumeng_ch070,70,motif_wind,自然,風,28
hongloumeng_ch070,70,motif_wine,飲食,酒,1
hongloumeng_ch071,71,motif_bamboo,花木,竹,1
hongloumeng_ch071,71,motif_book,文藝,書,1
hongloumeng_ch071,71,motif_fragrance,感官,香氣,6
hongloumeng_ch071,71,motif_gold,物象,金,10
hongloumeng_ch071,71,motif_hibiscus,花木,芙蓉,1
hongloumeng_ch071,71,motif_illness,身體,疾病,3
hongloumeng_ch071,71,motif_jade,物象,玉石,16
hongloumeng_ch071,71,motif_moon,自然,月,7
hongloumeng_ch071,71,motif_purple,顏色,紫色,1
hongloumeng_ch071,71,motif_red,顏色,紅色,7
hongloumeng_ch071,71,motif_stone,物象,石,3
hongloumeng_ch071,71,motif_tea,飲食,茶,6
hongloumeng_ch071,71,motif_tears,情感身體,哭泣,7
hongloumeng_ch071,71,motif_tears,情感身體,眼淚,3
hongloumeng_ch071,71,motif_white,顏色,白色,6
hongloumeng_ch071,71,motif_wine,飲食,酒,7
hongloumeng_ch072,72,motif_book,文藝,書,3
hongloumeng_ch072,72,motif_dream,夢幻,夢,2
hongloumeng_ch072,72,motif_flower,花木,泛花,3
hongloumeng_ch072,72,motif_fragrance,感官,香氣,1
hongloumeng_ch072,72,motif_gold,物象,金,5
hongloumeng_ch072,72,motif_illness,身體,疾病,13
hongloumeng_ch072,72,motif_jade,物象,玉石,2
hongloumeng_ch072,72,motif_lotus,花木,蓮,1
hongloumeng_ch072,72,motif_medicine,身體,藥,1
hongloumeng_ch072,72,motif_moon,自然,月,14
hongloumeng_ch072,72,motif_rain,自然,雨,1
hongloumeng_ch072,72,motif_red,顏色,紅色,4
hongloumeng_ch072,72,motif_stone,物象,石,2
hongloumeng_ch072,72,motif_tea,飲食,茶,5
hongloumeng_ch072,72,motif_tears,情感身體,哭泣,3
hongloumeng_ch072,72,motif_white,顏色,白色,11
hongloumeng_ch072,72,motif_willow,花木,柳,1
hongloumeng_ch072,72,motif_wind,自然,風,2
hongloumeng_ch072,72,motif_wine,飲食,酒,5
hongloumeng_ch073,73,motif_book,文藝,書,12
hongloumeng_ch073,73,motif_dream,夢幻,夢,1
hongloumeng_ch073,73,motif_flower,花木,泛花,4
hongloumeng_ch073,73,motif_fragrance,感官,香氣,1
hongloumeng_ch073,73,motif_gold,物象,金,9
hongloumeng_ch073,73,motif_green,顏色,綠色,1
hongloumeng_ch073,73,motif_illness,身體,疾病,6
hongloumeng_ch073,73,motif_jade,物象,玉石,21
hongloumeng_ch073,73,motif_medicine,身體,藥,3
hongloumeng_ch073,73,motif_moon,自然,月,10
hongloumeng_ch073,73,motif_poetry,文藝,詩,2
hongloumeng_ch073,73,motif_red,顏色,紅色,3
hongloumeng_ch073,73,motif_song_drama,文藝,曲,2
hongloumeng_ch073,73,motif_stone,物象,石,3
hongloumeng_ch073,73,motif_tea,飲食,茶,6
hongloumeng_ch073,73,motif_tears,情感身體,哭泣,2
hongloumeng_ch073,73,motif_white,顏色,白色,5
hongloumeng_ch073,73,motif_willow,花木,柳,2
hongloumeng_ch073,73,motif_wind,自然,風,2
hongloumeng_ch073,73,motif_wine,飲食,酒,2
hongloumeng_ch074,74,motif_book,文藝,書,4
hongloumeng_ch074,74,motif_flower,花木,泛花,3
hongloumeng_ch074,74,motif_fragrance,感官,香氣,7
hongloumeng_ch074,74,motif_gold,物象,金,10
hongloumeng_ch074,74,motif_green,顏色,綠色,1
hongloumeng_ch074,74,motif_illness,身體,疾病,8
hongloumeng_ch074,74,motif_jade,物象,玉石,28
hongloumeng_ch074,74,motif_medicine,身體,藥,3
hongloumeng_ch074,74,motif_moon,自然,月,9
hongloumeng_ch074,74,motif_purple,顏色,紫色,3
hongloumeng_ch074,74,motif_rain,自然,雨,1
hongloumeng_ch074,74,motif_red,顏色,紅色,7
hongloumeng_ch074,74,motif_stone,物象,石,1
hongloumeng_ch074,74,motif_tea,飲食,茶,2
hongloumeng_ch074,74,motif_tears,情感身體,眼淚,4
hongloumeng_ch074,74,motif_tears,情感身體,哭泣,6
hongloumeng_ch074,74,motif_white,顏色,白色,16
hongloumeng_ch074,74,motif_willow,花木,柳,8
hongloumeng_ch074,74,motif_wind,自然,風,5
hongloumeng_ch074,74,motif_wine,飲食,酒,2
hongloumeng_ch075,75,motif_bamboo,花木,竹,2
hongloumeng_ch075,75,motif_book,文藝,書,7
hongloumeng_ch075,75,motif_flower,花木,泛花,12
hongloumeng_ch075,75,motif_fragrance,感官,香氣,6
hongloumeng_ch075,75,motif_green,顏色,綠色,1
hongloumeng_ch075,75,motif_hibiscus,花木,芙蓉,1
hongloumeng_ch075,75,motif_illness,身體,疾病,8
hongloumeng_ch075,75,motif_jade,物象,玉石,16
hongloumeng_ch075,75,motif_moon,自然,月,17
hongloumeng_ch075,75,motif_poetry,文藝,詩,7
hongloumeng_ch075,75,motif_purple,顏色,紫色,1
hongloumeng_ch075,75,motif_rain,自然,雨,1
hongloumeng_ch075,75,motif_red,顏色,紅色,1
hongloumeng_ch075,75,motif_snow,自然,雪,1
hongloumeng_ch075,75,motif_song_drama,文藝,曲,1
hongloumeng_ch075,75,motif_stone,物象,石,1
hongloumeng_ch075,75,motif_tea,飲食,茶,5
hongloumeng_ch075,75,motif_white,顏色,白色,6
hongloumeng_ch075,75,motif_willow,花木,柳,2
hongloumeng_ch075,75,motif_wind,自然,風,7
hongloumeng_ch075,75,motif_wine,飲食,酒,29
hongloumeng_ch076,76,motif_bamboo,花木,竹,4
hongloumeng_ch076,76,motif_book,文藝,書,3
hongloumeng_ch076,76,motif_flower,花木,泛花,6
hongloumeng_ch076,76,motif_fragrance,感官,香氣,6
hongloumeng_ch076,76,motif_gold,物象,金,5
hongloumeng_ch076,76,motif_green,顏色,綠色,1
hongloumeng_ch076,76,motif_green_blue,顏色,青色,2
hongloumeng_ch076,76,motif_illness,身體,疾病,11
hongloumeng_ch076,76,motif_jade,物象,玉石,57
hongloumeng_ch076,76,motif_medicine,身體,藥,2
hongloumeng_ch076,76,motif_moon,自然,月,30
hongloumeng_ch076,76,motif_poetry,文藝,詩,12
hongloumeng_ch076,76,motif_purple,顏色,紫色,5
hongloumeng_ch076,76,motif_red,顏色,紅色,2
hongloumeng_ch076,76,motif_snow,自然,雪,1
hongloumeng_ch076,76,motif_song_drama,文藝,曲,1
hongloumeng_ch076,76,motif_stone,物象,石,5
hongloumeng_ch076,76,motif_tea,飲食,茶,12
hongloumeng_ch076,76,motif_tears,情感身體,眼淚,2
hongloumeng_ch076,76,motif_white,顏色,白色,4
hongloumeng_ch076,76,motif_wind,自然,風,7
hongloumeng_ch076,76,motif_wine,飲食,酒,13
hongloumeng_ch077,77,motif_book,文藝,書,4
hongloumeng_ch077,77,motif_dream,夢幻,夢,1
hongloumeng_ch077,77,motif_flower,花木,泛花,3
hongloumeng_ch077,77,motif_fragrance,感官,香氣,3
hongloumeng_ch077,77,motif_haitang,花木,海棠,3
hongloumeng_ch077,77,motif_illness,身體,疾病,10
hongloumeng_ch077,77,motif_jade,物象,玉石,82
hongloumeng_ch077,77,motif_medicine,身體,藥,9
hongloumeng_ch077,77,motif_moon,自然,月,7
hongloumeng_ch077,77,motif_poetry,文藝,詩,3
hongloumeng_ch077,77,motif_red,顏色,紅色,9
hongloumeng_ch077,77,motif_stone,物象,石,1
hongloumeng_ch077,77,motif_tea,飲食,茶,19
hongloumeng_ch077,77,motif_tears,情感身體,眼淚,11
hongloumeng_ch077,77,motif_tears,情感身體,哭泣,14
hongloumeng_ch077,77,motif_white,顏色,白色,8
hongloumeng_ch077,77,motif_willow,花木,柳,1
hongloumeng_ch077,77,motif_wind,自然,風,7
hongloumeng_ch077,77,motif_wine,飲食,酒,2
hongloumeng_ch078,78,motif_book,文藝,書,8
hongloumeng_ch078,78,motif_dream,夢幻,夢,1
hongloumeng_ch078,78,motif_flower,花木,泛花,19
hongloumeng_ch078,78,motif_fragrance,感官,香氣,13
hongloumeng_ch078,78,motif_gold,物象,金,5
hongloumeng_ch078,78,motif_green_blue,顏色,青色,12
hongloumeng_ch078,78,motif_haitang,花木,海棠,1
hongloumeng_ch078,78,motif_hibiscus,花木,芙蓉,14
hongloumeng_ch078,78,motif_illness,身體,疾病,5
hongloumeng_ch078,78,motif_jade,物象,玉石,86
hongloumeng_ch078,78,motif_lotus,花木,蓮,3
hongloumeng_ch078,78,motif_medicine,身體,藥,4
hongloumeng_ch078,78,motif_moon,自然,月,20
hongloumeng_ch078,78,motif_poetry,文藝,詩,6
hongloumeng_ch078,78,motif_rain,自然,雨,4
hongloumeng_ch078,78,motif_red,顏色,紅色,8
hongloumeng_ch078,78,motif_snow,自然,雪,3
hongloumeng_ch078,78,motif_stone,物象,石,4
hongloumeng_ch078,78,motif_tears,情感身體,眼淚,5
hongloumeng_ch078,78,motif_white,顏色,白色,8
hongloumeng_ch078,78,motif_willow,花木,柳,3
hongloumeng_ch078,78,motif_wind,自然,風,14
hongloumeng_ch078,78,motif_wine,飲食,酒,1
hongloumeng_ch079,79,motif_book,文藝,書,2
hongloumeng_ch079,79,motif_dream,夢幻,夢,1
hongloumeng_ch079,79,motif_flower,花木,泛花,16
hongloumeng_ch079,79,motif_fragrance,感官,香氣,20
hongloumeng_ch079,79,motif_gold,物象,金,15
hongloumeng_ch079,79,motif_green_blue,顏色,青色,1
hongloumeng_ch079,79,motif_illness,身體,疾病,2
hongloumeng_ch079,79,motif_jade,物象,玉石,38
hongloumeng_ch079,79,motif_medicine,身體,藥,2
hongloumeng_ch079,79,motif_moon,自然,月,4
hongloumeng_ch079,79,motif_poetry,文藝,詩,2
hongloumeng_ch079,79,motif_purple,顏色,紫色,2
hongloumeng_ch079,79,motif_red,顏色,紅色,9
hongloumeng_ch079,79,motif_song_drama,文藝,曲,1
hongloumeng_ch079,79,motif_tea,飲食,茶,2
hongloumeng_ch079,79,motif_tears,情感身體,哭泣,3
hongloumeng_ch079,79,motif_tears,情感身體,眼淚,1
hongloumeng_ch079,79,motif_white,顏色,白色,3
hongloumeng_ch079,79,motif_willow,花木,柳,1
hongloumeng_ch079,79,motif_wind,自然,風,5
hongloumeng_ch079,79,motif_wine,飲食,酒,3
hongloumeng_ch080,80,motif_dream,夢幻,夢,2
hongloumeng_ch080,80,motif_flower,花木,泛花,14
hongloumeng_ch080,80,motif_fragrance,感官,香氣,58
hongloumeng_ch080,80,motif_gold,物象,金,45
hongloumeng_ch080,80,motif_green_blue,顏色,青色,1
hongloumeng_ch080,80,motif_illness,身體,疾病,9
hongloumeng_ch080,80,motif_jade,物象,玉石,23
hongloumeng_ch080,80,motif_lotus,花木,蓮,1
hongloumeng_ch080,80,motif_medicine,身體,藥,17
hongloumeng_ch080,80,motif_moon,自然,月,3
hongloumeng_ch080,80,motif_purple,顏色,紫色,1
hongloumeng_ch080,80,motif_red,顏色,紅色,3
hongloumeng_ch080,80,motif_song_drama,文藝,曲,2
hongloumeng_ch080,80,motif_tea,飲食,茶,7
hongloumeng_ch080,80,motif_tears,情感身體,哭泣,10
hongloumeng_ch080,80,motif_tears,情感身體,眼淚,3
hongloumeng_ch080,80,motif_white,顏色,白色,5
hongloumeng_ch080,80,motif_willow,花木,柳,1
hongloumeng_ch080,80,motif_wind,自然,風,4
hongloumeng_ch080,80,motif_wine,飲食,酒,4
hongloumeng_ch081,81,motif_book,文藝,書,26
hongloumeng_ch081,81,motif_flower,花木,泛花,2
hongloumeng_ch081,81,motif_fragrance,感官,香氣,7
hongloumeng_ch081,81,motif_gold,物象,金,2
hongloumeng_ch081,81,motif_green_blue,顏色,青色,1
hongloumeng_ch081,81,motif_haitang,花木,海棠,1
hongloumeng_ch081,81,motif_illness,身體,疾病,14
hongloumeng_ch081,81,motif_jade,物象,玉石,77
hongloumeng_ch081,81,motif_moon,自然,月,6
hongloumeng_ch081,81,motif_poetry,文藝,詩,5
hongloumeng_ch081,81,motif_purple,顏色,紫色,2
hongloumeng_ch081,81,motif_red,顏色,紅色,4
hongloumeng_ch081,81,motif_stone,物象,石,2
hongloumeng_ch081,81,motif_tea,飲食,茶,4
hongloumeng_ch081,81,motif_tears,情感身體,眼淚,3
hongloumeng_ch081,81,motif_tears,情感身體,哭泣,3
hongloumeng_ch081,81,motif_white,顏色,白色,2
hongloumeng_ch081,81,motif_wind,自然,風,1
hongloumeng_ch081,81,motif_wine,飲食,酒,1
hongloumeng_ch082,82,motif_bamboo,花木,竹,1
hongloumeng_ch082,82,motif_book,文藝,書,23
hongloumeng_ch082,82,motif_dream,夢幻,夢,4
hongloumeng_ch082,82,motif_flower,花木,泛花,2
hongloumeng_ch082,82,motif_fragrance,感官,香氣,3
hongloumeng_ch082,82,motif_green_blue,顏色,青色,1
hongloumeng_ch082,82,motif_illness,身體,疾病,8
hongloumeng_ch082,82,motif_jade,物象,玉石,132
hongloumeng_ch082,82,motif_moon,自然,月,4
hongloumeng_ch082,82,motif_poetry,文藝,詩,2
hongloumeng_ch082,82,motif_purple,顏色,紫色,36
hongloumeng_ch082,82,motif_rain,自然,雨,4
hongloumeng_ch082,82,motif_red,顏色,紅色,5
hongloumeng_ch082,82,motif_snow,自然,雪,14
hongloumeng_ch082,82,motif_tea,飲食,茶,7
hongloumeng_ch082,82,motif_tears,情感身體,眼淚,4
hongloumeng_ch082,82,motif_tears,情感身體,哭泣,12
hongloumeng_ch082,82,motif_white,顏色,白色,3
hongloumeng_ch082,82,motif_wind,自然,風,7
hongloumeng_ch083,83,motif_book,文藝,書,2
hongloumeng_ch083,83,motif_dream,夢幻,夢,1
hongloumeng_ch083,83,motif_flower,花木,泛花,2
hongloumeng_ch083,83,motif_fragrance,感官,香氣,4
hongloumeng_ch083,83,motif_gold,物象,金,21
hongloumeng_ch083,83,motif_green,顏色,綠色,1
hongloumeng_ch083,83,motif_illness,身體,疾病,15
hongloumeng_ch083,83,motif_jade,物象,玉石,38
hongloumeng_ch083,83,motif_medicine,身體,藥,7
hongloumeng_ch083,83,motif_moon,自然,月,6
hongloumeng_ch083,83,motif_poetry,文藝,詩,1
hongloumeng_ch083,83,motif_purple,顏色,紫色,26
hongloumeng_ch083,83,motif_red,顏色,紅色,4
hongloumeng_ch083,83,motif_snow,自然,雪,7
hongloumeng_ch083,83,motif_stone,物象,石,2
hongloumeng_ch083,83,motif_tea,飲食,茶,3
hongloumeng_ch083,83,motif_tears,情感身體,哭泣,9
hongloumeng_ch083,83,motif_tears,情感身體,眼淚,6
hongloumeng_ch083,83,motif_white,顏色,白色,3
hongloumeng_ch083,83,motif_wind,自然,風,5
hongloumeng_ch083,83,motif_wine,飲食,酒,4
hongloumeng_ch084,84,motif_bamboo,花木,竹,1
hongloumeng_ch084,84,motif_book,文藝,書,8
hongloumeng_ch084,84,motif_fragrance,感官,香氣,3
hongloumeng_ch084,84,motif_gold,物象,金,2
hongloumeng_ch084,84,motif_green_blue,顏色,青色,1
hongloumeng_ch084,84,motif_illness,身體,疾病,3
hongloumeng_ch084,84,motif_jade,物象,玉石,47
hongloumeng_ch084,84,motif_medicine,身體,藥,6
hongloumeng_ch084,84,motif_moon,自然,月,4
hongloumeng_ch084,84,motif_poetry,文藝,詩,1
hongloumeng_ch084,84,motif_red,顏色,紅色,3
hongloumeng_ch084,84,motif_tea,飲食,茶,3
hongloumeng_ch084,84,motif_tears,情感身體,眼淚,1
hongloumeng_ch084,84,motif_white,顏色,白色,2
hongloumeng_ch084,84,motif_wind,自然,風,5
hongloumeng_ch084,84,motif_wine,飲食,酒,2
hongloumeng_ch085,85,motif_book,文藝,書,10
hongloumeng_ch085,85,motif_flower,花木,泛花,4
hongloumeng_ch085,85,motif_fragrance,感官,香氣,1
hongloumeng_ch085,85,motif_gold,物象,金,3
hongloumeng_ch085,85,motif_haitang,花木,海棠,1
hongloumeng_ch085,85,motif_illness,身體,疾病,2
hongloumeng_ch085,85,motif_jade,物象,玉石,91
hongloumeng_ch085,85,motif_medicine,身體,藥,9
hongloumeng_ch085,85,motif_moon,自然,月,12
hongloumeng_ch085,85,motif_purple,顏色,紫色,4
hongloumeng_ch085,85,motif_rain,自然,雨,1
hongloumeng_ch085,85,motif_red,顏色,紅色,10
hongloumeng_ch085,85,motif_snow,自然,雪,1
hongloumeng_ch085,85,motif_song_drama,文藝,曲,1
hongloumeng_ch085,85,motif_tea,飲食,茶,2
hongloumeng_ch085,85,motif_tears,情感身體,眼淚,3
hongloumeng_ch085,85,motif_tears,情感身體,哭泣,6
hongloumeng_ch085,85,motif_white,顏色,白色,2
hongloumeng_ch085,85,motif_wind,自然,風,1
hongloumeng_ch085,85,motif_wine,飲食,酒,3
hongloumeng_ch086,86,motif_book,文藝,書,16
hongloumeng_ch086,86,motif_flower,花木,泛花,9
hongloumeng_ch086,86,motif_fragrance,感官,香氣,2
hongloumeng_ch086,86,motif_gold,物象,金,1
hongloumeng_ch086,86,motif_green_blue,顏色,青色,3
hongloumeng_ch086,86,motif_illness,身體,疾病,4
hongloumeng_ch086,86,motif_jade,物象,玉石,44
hongloumeng_ch086,86,motif_moon,自然,月,9
hongloumeng_ch086,86,motif_purple,顏色,紫色,5
hongloumeng_ch086,86,motif_rain,自然,雨,1
hongloumeng_ch086,86,motif_red,顏色,紅色,2
hongloumeng_ch086,86,motif_snow,自然,雪,1
hongloumeng_ch086,86,motif_song_drama,文藝,曲,3
hongloumeng_ch086,86,motif_stone,物象,石,2
hongloumeng_ch086,86,motif_tears,情感身體,哭泣,3
hongloumeng_ch086,86,motif_tears,情感身體,眼淚,1
hongloumeng_ch086,86,motif_white,顏色,白色,7
hongloumeng_ch086,86,motif_willow,花木,柳,2
hongloumeng_ch086,86,motif_wind,自然,風,4
hongloumeng_ch086,86,motif_wine,飲食,酒,20
hongloumeng_ch087,87,motif_book,文藝,書,7
hongloumeng_ch087,87,motif_chrysanthemum,花木,菊花,1
hongloumeng_ch087,87,motif_flower,花木,泛花,5
hongloumeng_ch087,87,motif_fragrance,感官,香氣,15
hongloumeng_ch087,87,motif_gold,物象,金,1
hongloumeng_ch087,87,motif_green_blue,顏色,青色,2
hongloumeng_ch087,87,motif_haitang,花木,海棠,1
hongloumeng_ch087,87,motif_illness,身體,疾病,5
hongloumeng_ch087,87,motif_jade,物象,玉石,116
hongloumeng_ch087,87,motif_medicine,身體,藥,1
hongloumeng_ch087,87,motif_moon,自然,月,6
hongloumeng_ch087,87,motif_poetry,文藝,詩,4
hongloumeng_ch087,87,motif_purple,顏色,紫色,16
hongloumeng_ch087,87,motif_rain,自然,雨,3
hongloumeng_ch087,87,motif_red,顏色,紅色,10
hongloumeng_ch087,87,motif_snow,自然,雪,17
hongloumeng_ch087,87,motif_song_drama,文藝,曲,4
hongloumeng_ch087,87,motif_stone,物象,石,2
hongloumeng_ch087,87,motif_tea,飲食,茶,3
hongloumeng_ch087,87,motif_tears,情感身體,哭泣,3
hongloumeng_ch087,87,motif_tears,情感身體,眼淚,5
hongloumeng_ch087,87,motif_white,顏色,白色,2
hongloumeng_ch087,87,motif_willow,花木,柳,3
hongloumeng_ch087,87,motif_wind,自然,風,11
hongloumeng_ch088,88,motif_book,文藝,書,4
hongloumeng_ch088,88,motif_flower,花木,泛花,3
hongloumeng_ch088,88,motif_fragrance,感官,香氣,1
hongloumeng_ch088,88,motif_gold,物象,金,3
hongloumeng_ch088,88,motif_illness,身體,疾病,1
hongloumeng_ch088,88,motif_jade,物象,玉石,7
hongloumeng_ch088,88,motif_moon,自然,月,3
hongloumeng_ch088,88,motif_poetry,文藝,詩,1
hongloumeng_ch088,88,motif_red,顏色,紅色,20
hongloumeng_ch088,88,motif_tea,飲食,茶,3
hongloumeng_ch088,88,motif_tears,情感身體,眼淚,3
hongloumeng_ch088,88,motif_tears,情感身體,哭泣,2
hongloumeng_ch088,88,motif_white,顏色,白色,8
hongloumeng_ch088,88,motif_wind,自然,風,1
hongloumeng_ch088,88,motif_wine,飲食,酒,1
hongloumeng_ch089,89,motif_book,文藝,書,9
hongloumeng_ch089,89,motif_dream,夢幻,夢,3
hongloumeng_ch089,89,motif_flower,花木,泛花,5
hongloumeng_ch089,89,motif_fragrance,感官,香氣,10
hongloumeng_ch089,89,motif_gold,物象,金,4
hongloumeng_ch089,89,motif_green,顏色,綠色,1
hongloumeng_ch089,89,motif_green_blue,顏色,青色,2
hongloumeng_ch089,89,motif_illness,身體,疾病,5
hongloumeng_ch089,89,motif_jade,物象,玉石,109
hongloumeng_ch089,89,motif_lotus,花木,蓮,1
hongloumeng_ch089,89,motif_medicine,身體,藥,1
hongloumeng_ch089,89,motif_moon,自然,月,17
hongloumeng_ch089,89,motif_poetry,文藝,詩,1
hongloumeng_ch089,89,motif_purple,顏色,紫色,32
hongloumeng_ch089,89,motif_red,顏色,紅色,4
hongloumeng_ch089,89,motif_snow,自然,雪,17
hongloumeng_ch089,89,motif_tea,飲食,茶,9
hongloumeng_ch089,89,motif_tears,情感身體,眼淚,4
hongloumeng_ch089,89,motif_white,顏色,白色,3
hongloumeng_ch089,89,motif_wind,自然,風,6
hongloumeng_ch089,89,motif_wine,飲食,酒,1
hongloumeng_ch090,90,motif_book,文藝,書,22
hongloumeng_ch090,90,motif_flower,花木,泛花,3
hongloumeng_ch090,90,motif_gold,物象,金,6
hongloumeng_ch090,90,motif_green_blue,顏色,青色,1
hongloumeng_ch090,90,motif_illness,身體,疾病,10
hongloumeng_ch090,90,motif_jade,物象,玉石,36
hongloumeng_ch090,90,motif_medicine,身體,藥,1
hongloumeng_ch090,90,motif_poetry,文藝,詩,1
hongloumeng_ch090,90,motif_purple,顏色,紫色,30
hongloumeng_ch090,90,motif_red,顏色,紅色,4
hongloumeng_ch090,90,motif_snow,自然,雪,22
hongloumeng_ch090,90,motif_stone,物象,石,1
hongloumeng_ch090,90,motif_tea,飲食,茶,1
hongloumeng_ch090,90,motif_tears,情感身體,哭泣,1
hongloumeng_ch090,90,motif_tears,情感身體,眼淚,1
hongloumeng_ch090,90,motif_white,顏色,白色,8
hongloumeng_ch090,90,motif_wine,飲食,酒,6
hongloumeng_ch091,91,motif_book,文藝,書,3
hongloumeng_ch091,91,motif_dream,夢幻,夢,1
hongloumeng_ch091,91,motif_flower,花木,泛花,3
hongloumeng_ch091,91,motif_fragrance,感官,香氣,3
hongloumeng_ch091,91,motif_gold,物象,金,33
hongloumeng_ch091,91,motif_green,顏色,綠色,1
hongloumeng_ch091,91,motif_illness,身體,疾病,7
hongloumeng_ch091,91,motif_jade,物象,玉石,47
hongloumeng_ch091,91,motif_moon,自然,月,1
hongloumeng_ch091,91,motif_poetry,文藝,詩,1
hongloumeng_ch091,91,motif_purple,顏色,紫色,5
hongloumeng_ch091,91,motif_red,顏色,紅色,6
hongloumeng_ch091,91,motif_snow,自然,雪,1
hongloumeng_ch091,91,motif_stone,物象,石,1
hongloumeng_ch091,91,motif_tears,情感身體,哭泣,2
hongloumeng_ch091,91,motif_tears,情感身體,眼淚,1
hongloumeng_ch091,91,motif_white,顏色,白色,2
hongloumeng_ch091,91,motif_wind,自然,風,3
hongloumeng_ch091,91,motif_wine,飲食,酒,6
hongloumeng_ch092,92,motif_book,文藝,書,7
hongloumeng_ch092,92,motif_flower,花木,泛花,4
hongloumeng_ch092,92,motif_gold,物象,金,3
hongloumeng_ch092,92,motif_illness,身體,疾病,1
hongloumeng_ch092,92,motif_jade,物象,玉石,26
hongloumeng_ch092,92,motif_moon,自然,月,7
hongloumeng_ch092,92,motif_poetry,文藝,詩,1
hongloumeng_ch092,92,motif_purple,顏色,紫色,35
hongloumeng_ch092,92,motif_rain,自然,雨,5
hongloumeng_ch092,92,motif_red,顏色,紅色,6
hongloumeng_ch092,92,motif_snow,自然,雪,2
hongloumeng_ch092,92,motif_stone,物象,石,2
hongloumeng_ch092,92,motif_tea,飲食,茶,2
hongloumeng_ch092,92,motif_tears,情感身體,哭泣,6
hongloumeng_ch092,92,motif_white,顏色,白色,7
hongloumeng_ch092,92,motif_willow,花木,柳,2
hongloumeng_ch092,92,motif_wine,飲食,酒,4
hongloumeng_ch093,93,motif_book,文藝,書,9
hongloumeng_ch093,93,motif_flower,花木,泛花,4
hongloumeng_ch093,93,motif_fragrance,感官,香氣,3
